,Olympiad_Participation,Scholarship,School,Fav_sub,Projects,Grasp_pow,Time_sprt,Medals,Career_sprt,Act_sprt,Fant_arts,Won_arts,Time_art,Predicted Hobby
916,0,0,1,3,0,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
917,0,0,0,3,1,0.5510455876974631,-0.04850641757804155,0,0,0,1,1.0,1.3694815168324772,Arts
919,0,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
920,0,0,0,2,0,0.5510455876974631,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
921,0,0,0,3,1,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
922,0,0,0,0,0,-1.429986070553747,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
923,0,0,0,0,0,0.5510455876974631,-0.04850641757804155,0,0,0,1,1.0,-0.2009696074789313,Arts
924,0,0,0,3,1,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,0.5842559546767729,Arts
925,0,0,0,2,1,0.5510455876974631,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
926,0,0,0,3,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,0.5842559546767729,Arts
928,0,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,0.5842559546767729,Arts
929,0,0,0,2,1,-1.429986070553747,0.6708217067326878,0,0,0,1,1.0,-0.2009696074789313,Arts
930,0,0,0,3,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,-0.9861951696346355,Arts
931,0,0,0,2,1,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,-0.2009696074789313,Arts
932,0,0,0,3,1,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,-0.9861951696346355,Arts
933,0,0,0,3,1,-0.43947024142814195,-0.04850641757804155,0,0,0,1,1.0,0.5842559546767729,Arts
934,0,0,0,3,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
935,0,0,0,2,1,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,1.3694815168324772,Arts
937,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,1.0,2.9399326411438857,Arts
938,0,0,0,0,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,1.3694815168324772,Arts
939,0,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,0,0,1,1.0,2.1547070789881815,Arts
940,0,0,0,0,0,-1.429986070553747,-0.7678345418887709,0,0,0,1,1.0,-0.9861951696346355,Arts
941,0,0,0,1,0,-0.43947024142814195,-1.4871626661995003,0,0,0,1,1.0,0.5842559546767729,Arts
944,0,0,0,3,1,-0.43947024142814195,1.3901498310434173,1,0,1,1,0.0,-0.2009696074789313,Arts
945,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,0,0,1,1,0.0,-0.9861951696346355,Arts
946,0,1,0,2,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,0.0,-0.2009696074789313,Arts
948,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,0,0,0,1,0.5,-0.9861951696346355,Arts
949,0,0,0,3,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,0.0,-0.9861951696346355,Arts
950,0,0,0,2,0,-0.43947024142814195,-0.7678345418887709,0,0,0,1,0.0,-0.2009696074789313,Arts
951,0,0,0,2,0,0.5510455876974631,-1.4871626661995003,0,0,1,1,0.0,0.5842559546767729,Arts
952,0,1,1,3,0,-0.43947024142814195,1.3901498310434173,1,1,1,1,1.0,0.5842559546767729,Arts
953,0,0,0,0,1,-0.43947024142814195,1.3901498310434173,1,0,1,0,1.0,-0.9861951696346355,Arts
954,0,0,1,2,0,-1.429986070553747,-0.04850641757804155,0,1,1,1,0.0,-0.2009696074789313,Arts
955,0,0,0,2,0,0.5510455876974631,-0.04850641757804155,0,1,0,1,0.0,2.9399326411438857,Arts
956,0,1,1,2,1,-0.43947024142814195,2.1094779553541465,0,1,1,1,1.0,1.3694815168324772,Arts
957,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,0.5,-0.2009696074789313,Arts
958,0,1,0,2,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,0.0,-0.9861951696346355,Arts
959,0,0,1,3,1,0.5510455876974631,0.6708217067326878,1,1,1,1,1.0,2.9399326411438857,Arts
960,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,1,0,1,1,0.0,-0.9861951696346355,Arts
961,0,0,0,0,0,-0.43947024142814195,-0.7678345418887709,1,0,0,1,1.0,2.9399326411438857,Arts
962,0,0,1,3,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,1.0,-0.2009696074789313,Arts
963,0,1,1,3,1,0.5510455876974631,-0.04850641757804155,1,0,1,0,1.0,-0.9861951696346355,Arts
964,0,0,1,2,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,-0.2009696074789313,Arts
965,0,0,1,0,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,-0.2009696074789313,Arts
966,0,0,1,3,0,-0.43947024142814195,0.6708217067326878,0,0,1,1,0.0,-0.2009696074789313,Arts
967,0,1,0,3,0,-0.43947024142814195,-0.04850641757804155,0,0,1,0,0.0,0.5842559546767729,Arts
968,0,0,0,0,1,-2.420501899679352,-0.7678345418887709,1,0,1,1,1.0,2.9399326411438857,Arts
969,0,1,1,0,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,2.9399326411438857,Arts
970,0,1,0,1,0,0.5510455876974631,-0.04850641757804155,0,0,0,0,0.5,-0.2009696074789313,Arts
971,0,0,0,2,0,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,-0.2009696074789313,Arts
972,0,0,0,0,0,-1.429986070553747,-0.7678345418887709,1,0,1,1,1.0,1.3694815168324772,Arts
973,0,0,0,0,1,0.5510455876974631,-1.4871626661995003,0,1,0,1,1.0,-0.9861951696346355,Arts
974,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,-0.2009696074789313,Arts
975,0,1,1,2,1,0.5510455876974631,-0.7678345418887709,0,1,1,1,1.0,2.1547070789881815,Arts
976,0,0,0,2,0,-1.429986070553747,0.6708217067326878,1,1,1,1,1.0,-0.2009696074789313,Arts
977,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
978,0,0,1,3,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,0.5,-0.2009696074789313,Arts
979,0,0,1,2,0,-1.429986070553747,-0.04850641757804155,0,0,1,1,0.0,0.5842559546767729,Arts
980,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
981,0,1,0,2,1,-1.429986070553747,-0.04850641757804155,1,1,1,1,0.5,2.9399326411438857,Arts
982,0,0,1,0,0,-2.420501899679352,-0.04850641757804155,1,0,1,1,1.0,-0.2009696074789313,Arts
983,0,1,1,0,1,0.5510455876974631,-0.7678345418887709,1,1,0,1,1.0,2.1547070789881815,Arts
984,0,0,1,3,0,-0.43947024142814195,-0.04850641757804155,0,1,0,0,1.0,2.1547070789881815,Arts
985,0,0,0,3,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,-0.2009696074789313,Arts
986,0,1,0,3,1,-0.43947024142814195,1.3901498310434173,1,0,1,1,1.0,2.1547070789881815,Arts
987,0,1,1,0,1,0.5510455876974631,-0.04850641757804155,0,0,1,1,1.0,-0.9861951696346355,Arts
988,1,0,1,2,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,-0.2009696074789313,Arts
989,0,1,0,2,1,0.5510455876974631,0.6708217067326878,1,1,0,1,1.0,2.1547070789881815,Arts
990,0,0,0,2,1,0.5510455876974631,2.1094779553541465,1,0,1,1,1.0,0.5842559546767729,Arts
991,0,0,1,1,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
992,1,1,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,1,1,1.0,0.5842559546767729,Arts
993,0,0,1,1,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,1.3694815168324772,Arts
994,0,1,1,3,1,-1.429986070553747,-0.7678345418887709,1,0,1,1,0.5,-0.2009696074789313,Arts
995,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,-0.2009696074789313,Arts
996,0,0,1,2,1,-1.429986070553747,0.6708217067326878,0,1,0,1,0.5,0.5842559546767729,Arts
997,1,0,1,1,1,-0.43947024142814195,-0.7678345418887709,1,1,0,1,1.0,-0.2009696074789313,Arts
998,0,1,1,2,1,-0.43947024142814195,-0.7678345418887709,1,0,0,1,0.5,1.3694815168324772,Arts
999,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,0,0,0,1,1.0,1.3694815168324772,Arts
1000,1,0,1,2,1,-0.43947024142814195,-0.7678345418887709,0,0,1,1,1.0,-0.9861951696346355,Arts
1001,1,0,1,3,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,0.5842559546767729,Arts
1002,1,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
1003,0,0,1,3,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,0.5,0.5842559546767729,Arts
1004,0,0,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,1,1,1.0,2.9399326411438857,Arts
1005,1,1,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,0.5,2.9399326411438857,Arts
1007,0,0,1,0,0,-0.43947024142814195,-0.7678345418887709,1,0,0,1,1.0,2.1547070789881815,Arts
1008,0,0,1,0,1,-2.420501899679352,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
1009,1,0,1,3,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,-0.2009696074789313,Arts
1010,1,0,1,3,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,2.1547070789881815,Arts
1011,0,1,0,3,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,0.5,2.1547070789881815,Arts
1012,0,1,1,0,1,-1.429986070553747,2.1094779553541465,1,0,1,1,1.0,0.5842559546767729,Arts
1013,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,1,0.5,0.5842559546767729,Arts
1014,0,0,0,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
1015,1,1,1,2,1,0.5510455876974631,-0.7678345418887709,1,1,1,1,1.0,2.1547070789881815,Arts
1016,1,0,1,0,0,-0.43947024142814195,-0.7678345418887709,1,0,0,0,0.0,1.3694815168324772,Arts
1017,1,1,1,1,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,0.5842559546767729,Arts
1018,1,0,0,0,1,-2.420501899679352,-0.7678345418887709,1,0,1,1,1.0,-0.2009696074789313,Arts
1019,0,1,1,0,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,0.5842559546767729,Arts
1020,0,0,0,0,0,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,-0.2009696074789313,Arts
1021,1,0,0,0,0,-1.429986070553747,-0.7678345418887709,1,0,1,1,1.0,1.3694815168324772,Arts
1022,0,1,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
1023,1,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,-0.2009696074789313,Arts
1024,1,1,1,2,1,0.5510455876974631,-0.7678345418887709,0,1,1,1,1.0,2.1547070789881815,Arts
1025,1,1,1,3,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,0.5842559546767729,Arts
1026,0,0,1,0,0,0.5510455876974631,-1.4871626661995003,1,1,0,1,1.0,1.3694815168324772,Arts
1027,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,-0.2009696074789313,Arts
1029,0,0,1,2,1,-0.43947024142814195,-1.4871626661995003,1,0,1,1,0.5,-0.9861951696346355,Arts
1030,0,0,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,1,1,0.5,2.1547070789881815,Arts
1032,0,0,1,0,1,0.5510455876974631,-0.7678345418887709,1,0,1,0,1.0,-0.2009696074789313,Arts
1033,1,0,1,2,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,1.3694815168324772,Arts
1035,0,0,1,2,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,0.0,1.3694815168324772,Arts
1036,1,1,1,0,1,0.5510455876974631,-0.7678345418887709,1,0,1,0,1.0,-0.9861951696346355,Arts
1037,1,1,1,2,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,2.1547070789881815,Arts
1038,1,0,1,3,1,-0.43947024142814195,0.6708217067326878,1,0,1,1,1.0,0.5842559546767729,Arts
1040,1,0,1,3,1,-0.43947024142814195,2.1094779553541465,0,0,1,1,1.0,0.5842559546767729,Arts
1042,0,0,1,2,1,-1.429986070553747,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
1043,1,1,1,2,1,-1.429986070553747,-0.7678345418887709,1,1,0,1,1.0,1.3694815168324772,Arts
1044,1,0,1,1,1,0.5510455876974631,-0.04850641757804155,0,1,1,1,1.0,1.3694815168324772,Arts
1045,1,0,1,3,0,-0.43947024142814195,-0.04850641757804155,0,0,0,0,1.0,0.5842559546767729,Arts
1046,0,0,1,3,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,0.5,0.5842559546767729,Arts
1047,0,0,1,0,1,-0.43947024142814195,0.6708217067326878,1,1,1,1,1.0,2.9399326411438857,Arts
1049,0,0,1,1,1,0.5510455876974631,-0.7678345418887709,1,0,1,1,0.5,-0.2009696074789313,Arts
1051,0,0,1,2,0,-0.43947024142814195,-1.4871626661995003,0,0,1,1,1.0,0.5842559546767729,Arts
1052,1,0,1,1,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,0.5842559546767729,Arts
1054,0,0,1,2,1,0.5510455876974631,2.1094779553541465,1,0,1,1,1.0,2.1547070789881815,Arts
1055,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,0,1,1,1,1.0,1.3694815168324772,Arts
1056,1,1,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,2.9399326411438857,Arts
1058,1,0,1,0,0,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,-0.2009696074789313,Arts
1059,0,1,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
1060,0,0,0,3,1,0.5510455876974631,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
1061,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
1062,0,1,1,2,1,-0.43947024142814195,-0.7678345418887709,1,1,1,1,0.5,0.5842559546767729,Arts
1063,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,0,1,0,1.0,2.1547070789881815,Arts
1064,0,0,1,1,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Arts
1067,1,0,0,2,1,-0.43947024142814195,-1.4871626661995003,1,1,1,1,1.0,1.3694815168324772,Arts
1068,0,1,1,1,1,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,-0.2009696074789313,Arts
1070,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,1,1,0,1,1.0,1.3694815168324772,Arts
1071,1,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,-0.9861951696346355,Arts
1072,1,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,0.5842559546767729,Arts
1073,0,1,1,2,1,-0.43947024142814195,-1.4871626661995003,1,1,0,1,0.5,0.5842559546767729,Arts
1074,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
1075,0,1,1,2,1,-0.43947024142814195,-1.4871626661995003,1,1,1,1,0.5,0.5842559546767729,Arts
1076,0,1,0,3,1,-0.43947024142814195,-0.04850641757804155,1,1,0,1,0.5,-0.2009696074789313,Arts
1078,1,1,1,2,1,-1.429986070553747,-0.7678345418887709,0,0,0,1,0.5,0.5842559546767729,Arts
1079,0,0,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,0,1,0.5,2.1547070789881815,Arts
1080,0,0,1,3,1,-0.43947024142814195,1.3901498310434173,1,1,0,1,1.0,0.5842559546767729,Arts
1081,0,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,0,1,1.0,0.5842559546767729,Arts
1082,0,0,1,2,1,-1.429986070553747,-0.04850641757804155,1,0,0,1,1.0,2.1547070789881815,Arts
1083,1,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,2.9399326411438857,Arts
1084,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,1.3694815168324772,Arts
1085,1,1,1,3,0,-1.429986070553747,-0.04850641757804155,1,0,0,1,0.5,1.3694815168324772,Arts
1086,1,0,0,2,0,-0.43947024142814195,2.1094779553541465,1,1,0,1,1.0,1.3694815168324772,Arts
1087,0,0,1,3,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,0.5842559546767729,Arts
1088,1,0,1,3,0,-0.43947024142814195,-0.04850641757804155,0,0,1,1,1.0,0.5842559546767729,Arts
1089,1,0,1,3,0,-1.429986070553747,-0.04850641757804155,1,1,0,1,1.0,2.1547070789881815,Arts
1090,1,0,0,1,0,-0.43947024142814195,-0.7678345418887709,1,0,1,1,1.0,0.5842559546767729,Arts
1091,1,1,1,2,1,-0.43947024142814195,0.6708217067326878,0,0,0,1,0.5,1.3694815168324772,Arts
1092,1,0,1,1,0,0.5510455876974631,1.3901498310434173,1,0,1,1,0.0,1.3694815168324772,Arts
1093,1,0,1,3,1,-1.429986070553747,-0.04850641757804155,0,1,1,1,1.0,0.5842559546767729,Arts
1094,1,0,0,3,1,0.5510455876974631,1.3901498310434173,0,0,1,1,1.0,0.5842559546767729,Arts
1095,1,0,1,2,0,-0.43947024142814195,-0.04850641757804155,1,0,1,1,1.0,-0.2009696074789313,Arts
1096,0,1,0,0,0,-0.43947024142814195,1.3901498310434173,1,0,1,1,1.0,2.1547070789881815,Arts
1097,1,0,1,2,0,0.5510455876974631,2.1094779553541465,0,1,1,0,0.0,1.3694815168324772,Arts
1098,1,0,0,3,0,-1.429986070553747,2.1094779553541465,1,1,1,1,1.0,1.3694815168324772,Arts
1099,1,1,0,1,0,0.5510455876974631,-1.4871626661995003,0,1,1,1,0.5,0.5842559546767729,Arts
1100,1,0,0,3,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,0.5842559546767729,Arts
1101,0,0,0,2,0,-0.43947024142814195,2.1094779553541465,1,1,0,1,1.0,1.3694815168324772,Arts
1102,1,0,1,1,0,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,0.5842559546767729,Arts
1103,1,1,1,3,1,0.5510455876974631,-0.7678345418887709,1,0,0,1,1.0,1.3694815168324772,Arts
1104,0,1,1,2,1,-0.43947024142814195,-1.4871626661995003,1,0,0,1,0.5,1.3694815168324772,Arts
1105,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,0,0,1,1.0,-0.2009696074789313,Arts
1106,0,0,1,0,1,-0.43947024142814195,-0.7678345418887709,1,1,1,1,1.0,1.3694815168324772,Arts
1107,1,0,1,3,1,-0.43947024142814195,2.1094779553541465,1,0,1,1,1.0,1.3694815168324772,Arts
1108,1,0,0,2,0,-0.43947024142814195,-0.7678345418887709,0,1,1,1,1.0,1.3694815168324772,Arts
1109,1,0,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,0.5842559546767729,Sports
1110,0,0,1,2,0,1.5415614168230682,0.6708217067326878,0,1,1,0,0.0,0.5842559546767729,Sports
1111,1,0,1,2,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1112,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,1.3694815168324772,Sports
1113,0,0,1,0,1,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1114,0,0,1,2,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1115,0,0,1,2,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,1.3694815168324772,Sports
1116,0,0,0,2,0,-1.429986070553747,0.6708217067326878,1,1,0,0,0.0,-0.2009696074789313,Sports
1117,1,0,1,3,1,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.2009696074789313,Sports
1118,0,0,1,2,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1119,0,0,1,3,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,0.5842559546767729,Sports
1120,0,0,1,2,1,0.5510455876974631,0.6708217067326878,1,1,0,0,0.0,-0.9861951696346355,Sports
1121,1,0,1,1,0,0.5510455876974631,0.6708217067326878,0,1,1,0,0.0,-0.9861951696346355,Sports
1122,0,0,1,2,0,0.5510455876974631,0.6708217067326878,0,1,1,0,0.0,-0.2009696074789313,Sports
1123,0,0,1,2,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1124,0,0,1,3,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1125,0,0,1,0,1,1.5415614168230682,0.6708217067326878,1,1,0,0,0.0,-0.9861951696346355,Sports
1126,1,1,1,3,1,0.5510455876974631,0.6708217067326878,0,1,1,0,0.0,-0.9861951696346355,Sports
1127,1,1,1,3,1,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1128,1,0,1,2,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1129,1,0,1,0,1,-1.429986070553747,0.6708217067326878,1,0,1,0,0.0,-0.9861951696346355,Sports
1130,1,0,1,1,0,0.5510455876974631,0.6708217067326878,0,0,0,0,0.0,-0.9861951696346355,Sports
1131,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.0,0.5842559546767729,Sports
1132,0,0,1,2,0,-0.43947024142814195,0.6708217067326878,0,0,1,0,0.5,-0.9861951696346355,Sports
1133,1,0,1,3,1,0.5510455876974631,2.1094779553541465,1,0,1,0,0.0,0.5842559546767729,Sports
1134,0,1,1,2,1,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,0.5842559546767729,Sports
1135,0,0,1,3,1,-0.43947024142814195,1.3901498310434173,1,1,0,0,0.0,-0.2009696074789313,Sports
1137,0,0,1,1,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,1.3694815168324772,Sports
1138,0,1,1,3,0,-0.43947024142814195,-0.04850641757804155,0,0,1,0,0.0,-0.2009696074789313,Sports
1139,0,0,1,2,0,0.5510455876974631,-0.04850641757804155,0,0,1,0,0.0,-0.2009696074789313,Sports
1140,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,0,0,0.0,0.5842559546767729,Sports
1141,0,0,0,0,0,0.5510455876974631,-0.04850641757804155,1,0,1,0,0.0,-0.2009696074789313,Sports
1142,1,0,1,0,1,-1.429986070553747,-0.04850641757804155,0,0,1,0,0.0,-0.2009696074789313,Sports
1143,1,1,1,2,1,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.0,-0.9861951696346355,Sports
1144,0,0,1,3,1,0.5510455876974631,-0.04850641757804155,1,0,1,0,0.0,0.5842559546767729,Sports
1145,0,0,1,0,1,1.5415614168230682,-0.04850641757804155,1,1,0,0,0.0,-0.9861951696346355,Sports
1146,0,1,1,2,1,0.5510455876974631,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1147,0,0,1,2,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1148,1,0,1,3,1,0.5510455876974631,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1149,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,0,0,0.0,-0.9861951696346355,Sports
1150,1,0,1,2,1,1.5415614168230682,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1151,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1152,0,0,1,1,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1153,0,0,1,2,0,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1154,0,0,0,0,0,0.5510455876974631,2.1094779553541465,1,1,0,0,0.0,-0.9861951696346355,Sports
1155,0,0,1,0,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.5,-0.2009696074789313,Sports
1156,0,0,1,1,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1157,0,0,1,2,0,0.5510455876974631,0.6708217067326878,1,0,1,0,0.0,-0.9861951696346355,Sports
1158,0,0,1,2,1,-1.429986070553747,0.6708217067326878,1,1,0,0,0.5,-0.2009696074789313,Sports
1159,0,0,0,0,0,0.5510455876974631,0.6708217067326878,1,1,1,0,0.5,-0.9861951696346355,Sports
1160,0,0,1,1,0,-1.429986070553747,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1162,0,0,1,0,0,-1.429986070553747,1.3901498310434173,1,1,0,0,0.5,-0.2009696074789313,Sports
1163,1,0,1,1,0,1.5415614168230682,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1164,0,0,1,2,0,-0.43947024142814195,0.6708217067326878,1,1,1,0,0.0,-0.9861951696346355,Sports
1165,0,0,1,0,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1166,1,0,1,2,0,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1167,1,1,1,0,0,1.5415614168230682,-0.04850641757804155,0,0,0,0,0.5,-0.2009696074789313,Sports
1168,1,0,1,0,1,0.5510455876974631,2.1094779553541465,1,1,1,0,0.5,-0.9861951696346355,Sports
1169,0,0,1,3,0,1.5415614168230682,2.1094779553541465,1,1,0,0,0.0,-0.9861951696346355,Sports
1170,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1171,0,0,1,2,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1172,0,1,1,2,1,-1.429986070553747,0.6708217067326878,1,1,1,0,0.5,-0.2009696074789313,Sports
1173,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,0,0,0.5,-0.2009696074789313,Sports
1174,1,0,1,0,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
1175,1,0,1,1,1,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1176,0,0,1,2,0,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1177,1,0,1,1,1,1.5415614168230682,1.3901498310434173,1,1,1,0,0.5,-0.9861951696346355,Sports
1178,1,0,1,2,0,-0.43947024142814195,2.1094779553541465,1,1,0,0,0.5,-0.2009696074789313,Sports
1179,0,0,1,2,1,0.5510455876974631,0.6708217067326878,1,1,1,0,0.0,-0.2009696074789313,Sports
1180,0,0,1,0,0,0.5510455876974631,1.3901498310434173,1,1,1,0,0.0,-0.9861951696346355,Sports
